game,country,lat,long,Unnamed: 0,platform,year,Variable,playtime
FIFA 17,Nigeria,6.47,3.41,51151.0,XOne,2016.0,Genre,Sports
FIFA 17,Nigeria,6.47,3.41,51152.0,PS3,2016.0,Genre,Sports
FIFA 17,Nigeria,6.47,3.41,51153.0,X360,2016.0,Genre,Sports
FIFA 17,Nigeria,6.47,3.41,51154.0,PC,2016.0,Genre,Sports
FIFA 17,Nigeria,6.47,3.41,67869.0,PS4,2016.0,Publisher,Electronic Arts
FIFA 17,Nigeria,6.47,3.41,67870.0,XOne,2016.0,Publisher,Electronic Arts
FIFA 17,Nigeria,6.47,3.41,67871.0,PS3,2016.0,Publisher,Electronic Arts
FIFA 17,Nigeria,6.47,3.41,67872.0,X360,2016.0,Publisher,Electronic Arts
FIFA 17,Nigeria,6.47,3.41,67873.0,PC,2016.0,Publisher,Electronic Arts
FIFA 17,Nigeria,6.47,3.41,84588.0,PS4,2016.0,NA_Sales,0.66
FIFA 17,Nigeria,6.47,3.41,84589.0,XOne,2016.0,NA_Sales,0.43
FIFA 17,Nigeria,6.47,3.41,84590.0,PS3,2016.0,NA_Sales,0.05
FIFA 17,Nigeria,6.47,3.41,84591.0,X360,2016.0,NA_Sales,0.07
FIFA 17,Nigeria,6.47,3.41,84592.0,PC,2016.0,NA_Sales,0
FIFA 17,Nigeria,6.47,3.41,101307.0,PS4,2016.0,EU_Sales,5.75
FIFA 17,Nigeria,6.47,3.41,101308.0,XOne,2016.0,EU_Sales,2.05
FIFA 17,Nigeria,6.47,3.41,101309.0,PS3,2016.0,EU_Sales,0.55
FIFA 17,Nigeria,6.47,3.41,101310.0,X360,2016.0,EU_Sales,0.28
FIFA 17,Nigeria,6.47,3.41,101311.0,PC,2016.0,EU_Sales,0.11
FIFA 17,Nigeria,6.47,3.41,118026.0,PS4,2016.0,JP_Sales,0.08
FIFA 17,Nigeria,6.47,3.41,118027.0,XOne,2016.0,JP_Sales,0
FIFA 17,Nigeria,6.47,3.41,118028.0,PS3,2016.0,JP_Sales,0.03
FIFA 17,Nigeria,6.47,3.41,118029.0,X360,2016.0,JP_Sales,0
FIFA 17,Nigeria,6.47,3.41,118030.0,PC,2016.0,JP_Sales,0
FIFA 17,Nigeria,6.47,3.41,134745.0,PS4,2016.0,Other_Sales,1.11
FIFA 17,Nigeria,6.47,3.41,134746.0,XOne,2016.0,Other_Sales,0.17
FIFA 17,Nigeria,6.47,3.41,134747.0,PS3,2016.0,Other_Sales,0.1
FIFA 17,Nigeria,6.47,3.41,134748.0,X360,2016.0,Other_Sales,0.03
FIFA 17,Nigeria,6.47,3.41,134749.0,PC,2016.0,Other_Sales,0.01
FIFA 17,Nigeria,6.47,3.41,151464.0,PS4,2016.0,Global_Sales,7.59
FIFA 17,Nigeria,6.47,3.41,151465.0,XOne,2016.0,Global_Sales,2.65
FIFA 17,Nigeria,6.47,3.41,151466.0,PS3,2016.0,Global_Sales,0.73
FIFA 17,Nigeria,6.47,3.41,151467.0,X360,2016.0,Global_Sales,0.38
FIFA 17,Nigeria,6.47,3.41,151468.0,PC,2016.0,Global_Sales,0.12
FIFA 17,Nigeria,6.47,3.41,168183.0,PS4,2016.0,Critic_Score,85
FIFA 17,Nigeria,6.47,3.41,168184.0,XOne,2016.0,Critic_Score,84
FIFA 17,Nigeria,6.47,3.41,168187.0,PC,2016.0,Critic_Score,84
FIFA 17,Nigeria,6.47,3.41,184902.0,PS4,2016.0,Critic_Count,41
FIFA 17,Nigeria,6.47,3.41,184903.0,XOne,2016.0,Critic_Count,50
FIFA 17,Nigeria,6.47,3.41,184906.0,PC,2016.0,Critic_Count,12
FIFA 17,Nigeria,6.47,3.41,201621.0,PS4,2016.0,User_Score,5
FIFA 17,Nigeria,6.47,3.41,201622.0,XOne,2016.0,User_Score,5.5
FIFA 17,Nigeria,6.47,3.41,201623.0,PS3,2016.0,User_Score,3.3
FIFA 17,Nigeria,6.47,3.41,201624.0,X360,2016.0,User_Score,1.7
FIFA 17,Nigeria,6.47,3.41,201625.0,PC,2016.0,User_Score,4.2
FIFA 17,Nigeria,6.47,3.41,218340.0,PS4,2016.0,User_Count,398
FIFA 17,Nigeria,6.47,3.41,218341.0,XOne,2016.0,User_Count,201
FIFA 17,Nigeria,6.47,3.41,218342.0,PS3,2016.0,User_Count,21
FIFA 17,Nigeria,6.47,3.41,218343.0,X360,2016.0,User_Count,23
FIFA 17,Nigeria,6.47,3.41,218344.0,PC,2016.0,User_Count,160
FIFA 17,Nigeria,6.47,3.41,235059.0,PS4,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Nigeria,6.47,3.41,235060.0,XOne,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Nigeria,6.47,3.41,235061.0,PS3,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Nigeria,6.47,3.41,235062.0,X360,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Nigeria,6.47,3.41,235063.0,PC,2016.0,Developer,"EA Sports, EA Vancouver"
FIFA 17,Nigeria,6.47,3.41,251778.0,PS4,2016.0,Rating,E
FIFA 17,Nigeria,6.47,3.41,251779.0,XOne,2016.0,Rating,E
FIFA 17,Nigeria,6.47,3.41,251780.0,PS3,2016.0,Rating,E
FIFA 17,Nigeria,6.47,3.41,251781.0,X360,2016.0,Rating,E
FIFA 17,Nigeria,6.47,3.41,251782.0,PC,2016.0,Rating,E
Battlefield 1,Norway,59.91,10.76,51493.0,PS4,2016.0,Genre,Shooter
Battlefield 1,Norway,59.91,10.76,51494.0,XOne,2016.0,Genre,Shooter
Battlefield 1,Norway,59.91,10.76,51495.0,PC,2016.0,Genre,Shooter
Battlefield 1,Norway,59.91,10.76,68212.0,PS4,2016.0,Publisher,Electronic Arts
Battlefield 1,Norway,59.91,10.76,68213.0,XOne,2016.0,Publisher,Electronic Arts
Battlefield 1,Norway,59.91,10.76,68214.0,PC,2016.0,Publisher,Electronic Arts
Battlefield 1,Norway,59.91,10.76,84931.0,PS4,2016.0,NA_Sales,1.1
Battlefield 1,Norway,59.91,10.76,84932.0,XOne,2016.0,NA_Sales,1.28
Battlefield 1,Norway,59.91,10.76,84933.0,PC,2016.0,NA_Sales,0.11
Battlefield 1,Norway,59.91,10.76,101650.0,PS4,2016.0,EU_Sales,2.15
Battlefield 1,Norway,59.91,10.76,101651.0,XOne,2016.0,EU_Sales,0.77
Battlefield 1,Norway,59.91,10.76,101652.0,PC,2016.0,EU_Sales,0.24
Battlefield 1,Norway,59.91,10.76,118369.0,PS4,2016.0,JP_Sales,0.21
Battlefield 1,Norway,59.91,10.76,118370.0,XOne,2016.0,JP_Sales,0
Battlefield 1,Norway,59.91,10.76,118371.0,PC,2016.0,JP_Sales,0
Battlefield 1,Norway,59.91,10.76,135088.0,PS4,2016.0,Other_Sales,0.61
Battlefield 1,Norway,59.91,10.76,135089.0,XOne,2016.0,Other_Sales,0.2
Battlefield 1,Norway,59.91,10.76,135090.0,PC,2016.0,Other_Sales,0.03
Battlefield 1,Norway,59.91,10.76,151807.0,PS4,2016.0,Global_Sales,4.08
Battlefield 1,Norway,59.91,10.76,151808.0,XOne,2016.0,Global_Sales,2.25
Battlefield 1,Norway,59.91,10.76,151809.0,PC,2016.0,Global_Sales,0.38
Battlefield 1,Norway,59.91,10.76,168526.0,PS4,2016.0,Critic_Score,88
Battlefield 1,Norway,59.91,10.76,168527.0,XOne,2016.0,Critic_Score,87
Battlefield 1,Norway,59.91,10.76,168528.0,PC,2016.0,Critic_Score,88
Battlefield 1,Norway,59.91,10.76,185245.0,PS4,2016.0,Critic_Count,31
Battlefield 1,Norway,59.91,10.76,185246.0,XOne,2016.0,Critic_Count,37
Battlefield 1,Norway,59.91,10.76,185247.0,PC,2016.0,Critic_Count,54
Battlefield 1,Norway,59.91,10.76,201964.0,PS4,2016.0,User_Score,8.4
Battlefield 1,Norway,59.91,10.76,201965.0,XOne,2016.0,User_Score,8.2
Battlefield 1,Norway,59.91,10.76,201966.0,PC,2016.0,User_Score,7.6
Battlefield 1,Norway,59.91,10.76,218683.0,PS4,2016.0,User_Count,809
Battlefield 1,Norway,59.91,10.76,218684.0,XOne,2016.0,User_Count,440
Battlefield 1,Norway,59.91,10.76,218685.0,PC,2016.0,User_Count,1137
Battlefield 1,Norway,59.91,10.76,235402.0,PS4,2016.0,Developer,EA DICE
Battlefield 1,Norway,59.91,10.76,235403.0,XOne,2016.0,Developer,EA DICE
Battlefield 1,Norway,59.91,10.76,235404.0,PC,2016.0,Developer,EA DICE
Battlefield 1,Norway,59.91,10.76,252121.0,PS4,2016.0,Rating,M
Battlefield 1,Norway,59.91,10.76,252122.0,XOne,2016.0,Rating,M
Battlefield 1,Norway,59.91,10.76,252123.0,PC,2016.0,Rating,M
Battlefield 1,Pakistan,33.74,73.08,51493.0,PS4,2016.0,Genre,Shooter
Battlefield 1,Pakistan,33.74,73.08,51494.0,XOne,2016.0,Genre,Shooter
Battlefield 1,Pakistan,33.74,73.08,51495.0,PC,2016.0,Genre,Shooter
Battlefield 1,Pakistan,33.74,73.08,68212.0,PS4,2016.0,Publisher,Electronic Arts
Battlefield 1,Pakistan,33.74,73.08,68213.0,XOne,2016.0,Publisher,Electronic Arts
Battlefield 1,Pakistan,33.74,73.08,68214.0,PC,2016.0,Publisher,Electronic Arts
Battlefield 1,Pakistan,33.74,73.08,84931.0,PS4,2016.0,NA_Sales,1.1
Battlefield 1,Pakistan,33.74,73.08,84932.0,XOne,2016.0,NA_Sales,1.28
Battlefield 1,Pakistan,33.74,73.08,84933.0,PC,2016.0,NA_Sales,0.11
Battlefield 1,Pakistan,33.74,73.08,101650.0,PS4,2016.0,EU_Sales,2.15
Battlefield 1,Pakistan,33.74,73.08,101651.0,XOne,2016.0,EU_Sales,0.77
Battlefield 1,Pakistan,33.74,73.08,101652.0,PC,2016.0,EU_Sales,0.24
Battlefield 1,Pakistan,33.74,73.08,118369.0,PS4,2016.0,JP_Sales,0.21
Battlefield 1,Pakistan,33.74,73.08,118370.0,XOne,2016.0,JP_Sales,0
Battlefield 1,Pakistan,33.74,73.08,118371.0,PC,2016.0,JP_Sales,0
Battlefield 1,Pakistan,33.74,73.08,135088.0,PS4,2016.0,Other_Sales,0.61
Battlefield 1,Pakistan,33.74,73.08,135089.0,XOne,2016.0,Other_Sales,0.2
Battlefield 1,Pakistan,33.74,73.08,135090.0,PC,2016.0,Other_Sales,0.03
Battlefield 1,Pakistan,33.74,73.08,151807.0,PS4,2016.0,Global_Sales,4.08
Battlefield 1,Pakistan,33.74,73.08,151808.0,XOne,2016.0,Global_Sales,2.25
Battlefield 1,Pakistan,33.74,73.08,151809.0,PC,2016.0,Global_Sales,0.38
Battlefield 1,Pakistan,33.74,73.08,168526.0,PS4,2016.0,Critic_Score,88
Battlefield 1,Pakistan,33.74,73.08,168527.0,XOne,2016.0,Critic_Score,87
Battlefield 1,Pakistan,33.74,73.08,168528.0,PC,2016.0,Critic_Score,88
Battlefield 1,Pakistan,33.74,73.08,185245.0,PS4,2016.0,Critic_Count,31
Battlefield 1,Pakistan,33.74,73.08,185246.0,XOne,2016.0,Critic_Count,37
Battlefield 1,Pakistan,33.74,73.08,185247.0,PC,2016.0,Critic_Count,54
Battlefield 1,Pakistan,33.74,73.08,201964.0,PS4,2016.0,User_Score,8.4
Battlefield 1,Pakistan,33.74,73.08,201965.0,XOne,2016.0,User_Score,8.2
Battlefield 1,Pakistan,33.74,73.08,201966.0,PC,2016.0,User_Score,7.6
Battlefield 1,Pakistan,33.74,73.08,218683.0,PS4,2016.0,User_Count,809
Battlefield 1,Pakistan,33.74,73.08,218684.0,XOne,2016.0,User_Count,440
Battlefield 1,Pakistan,33.74,73.08,218685.0,PC,2016.0,User_Count,1137
Battlefield 1,Pakistan,33.74,73.08,235402.0,PS4,2016.0,Developer,EA DICE
Battlefield 1,Pakistan,33.74,73.08,235403.0,XOne,2016.0,Developer,EA DICE
Battlefield 1,Pakistan,33.74,73.08,235404.0,PC,2016.0,Developer,EA DICE
Battlefield 1,Pakistan,33.74,73.08,252121.0,PS4,2016.0,Rating,M
Battlefield 1,Pakistan,33.74,73.08,252122.0,XOne,2016.0,Rating,M
Battlefield 1,Pakistan,33.74,73.08,252123.0,PC,2016.0,Rating,M
Persona 5,Peru,-12.05,-77.04,57223.0,PS4,2016.0,Genre,Role-Playing
Persona 5,Peru,-12.05,-77.04,57224.0,PS3,2016.0,Genre,Role-Playing
Persona 5,Peru,-12.05,-77.04,73942.0,PS4,2016.0,Publisher,Atlus
Persona 5,Peru,-12.05,-77.04,73943.0,PS3,2016.0,Publisher,Unknown
Persona 5,Peru,-12.05,-77.04,90661.0,PS4,2016.0,NA_Sales,0
Persona 5,Peru,-12.05,-77.04,90662.0,PS3,2016.0,NA_Sales,0
Persona 5,Peru,-12.05,-77.04,107380.0,PS4,2016.0,EU_Sales,0
Persona 5,Peru,-12.05,-77.04,107381.0,PS3,2016.0,EU_Sales,0
Persona 5,Peru,-12.05,-77.04,124099.0,PS4,2016.0,JP_Sales,0.37
Persona 5,Peru,-12.05,-77.04,124100.0,PS3,2016.0,JP_Sales,0.11
Persona 5,Peru,-12.05,-77.04,140818.0,PS4,2016.0,Other_Sales,0
Persona 5,Peru,-12.05,-77.04,140819.0,PS3,2016.0,Other_Sales,0
Persona 5,Peru,-12.05,-77.04,157537.0,PS4,2016.0,Global_Sales,0.37
Persona 5,Peru,-12.05,-77.04,157538.0,PS3,2016.0,Global_Sales,0.11
Persona 5,Peru,-12.05,-77.04,241132.0,PS4,2016.0,Developer,Atlus
Persona 5,Peru,-12.05,-77.04,241133.0,PS3,2016.0,Developer,Atlus
Dota 2,Philippines,14.6,120.98,,,,,
Battlefield 1,Poland,52.24,21.02,51493.0,PS4,2016.0,Genre,Shooter
Battlefield 1,Poland,52.24,21.02,51494.0,XOne,2016.0,Genre,Shooter
Battlefield 1,Poland,52.24,21.02,51495.0,PC,2016.0,Genre,Shooter
Battlefield 1,Poland,52.24,21.02,68212.0,PS4,2016.0,Publisher,Electronic Arts
Battlefield 1,Poland,52.24,21.02,68213.0,XOne,2016.0,Publisher,Electronic Arts
Battlefield 1,Poland,52.24,21.02,68214.0,PC,2016.0,Publisher,Electronic Arts
Battlefield 1,Poland,52.24,21.02,84931.0,PS4,2016.0,NA_Sales,1.1
Battlefield 1,Poland,52.24,21.02,84932.0,XOne,2016.0,NA_Sales,1.28
Battlefield 1,Poland,52.24,21.02,84933.0,PC,2016.0,NA_Sales,0.11
Battlefield 1,Poland,52.24,21.02,101650.0,PS4,2016.0,EU_Sales,2.15
Battlefield 1,Poland,52.24,21.02,101651.0,XOne,2016.0,EU_Sales,0.77
Battlefield 1,Poland,52.24,21.02,101652.0,PC,2016.0,EU_Sales,0.24
Battlefield 1,Poland,52.24,21.02,118369.0,PS4,2016.0,JP_Sales,0.21
Battlefield 1,Poland,52.24,21.02,118370.0,XOne,2016.0,JP_Sales,0
Battlefield 1,Poland,52.24,21.02,118371.0,PC,2016.0,JP_Sales,0
Battlefield 1,Poland,52.24,21.02,135088.0,PS4,2016.0,Other_Sales,0.61
Battlefield 1,Poland,52.24,21.02,135089.0,XOne,2016.0,Other_Sales,0.2
Battlefield 1,Poland,52.24,21.02,135090.0,PC,2016.0,Other_Sales,0.03
Battlefield 1,Poland,52.24,21.02,151807.0,PS4,2016.0,Global_Sales,4.08
Battlefield 1,Poland,52.24,21.02,151808.0,XOne,2016.0,Global_Sales,2.25
Battlefield 1,Poland,52.24,21.02,151809.0,PC,2016.0,Global_Sales,0.38
Battlefield 1,Poland,52.24,21.02,168526.0,PS4,2016.0,Critic_Score,88
Battlefield 1,Poland,52.24,21.02,168527.0,XOne,2016.0,Critic_Score,87
Battlefield 1,Poland,52.24,21.02,168528.0,PC,2016.0,Critic_Score,88
Battlefield 1,Poland,52.24,21.02,185245.0,PS4,2016.0,Critic_Count,31
Battlefield 1,Poland,52.24,21.02,185246.0,XOne,2016.0,Critic_Count,37
Battlefield 1,Poland,52.24,21.02,185247.0,PC,2016.0,Critic_Count,54
Battlefield 1,Poland,52.24,21.02,201964.0,PS4,2016.0,User_Score,8.4
Battlefield 1,Poland,52.24,21.02,201965.0,XOne,2016.0,User_Score,8.2
Battlefield 1,Poland,52.24,21.02,201966.0,PC,2016.0,User_Score,7.6
Battlefield 1,Poland,52.24,21.02,218683.0,PS4,2016.0,User_Count,809
Battlefield 1,Poland,52.24,21.02,218684.0,XOne,2016.0,User_Count,440
Battlefield 1,Poland,52.24,21.02,218685.0,PC,2016.0,User_Count,1137
Battlefield 1,Poland,52.24,21.02,235402.0,PS4,2016.0,Developer,EA DICE
Battlefield 1,Poland,52.24,21.02,235403.0,XOne,2016.0,Developer,EA DICE
Battlefield 1,Poland,52.24,21.02,235404.0,PC,2016.0,Developer,EA DICE
Battlefield 1,Poland,52.24,21.02,252121.0,PS4,2016.0,Rating,M
Battlefield 1,Poland,52.24,21.02,252122.0,XOne,2016.0,Rating,M
Battlefield 1,Poland,52.24,21.02,252123.0,PC,2016.0,Rating,M
League of Legends ,Portugal,38.74,-9.14,,,,,
Overwatch,Puerto Rico,18.47,-66.11,52301.0,PS4,2016.0,Genre,Shooter
Overwatch,Puerto Rico,18.47,-66.11,52302.0,XOne,2016.0,Genre,Shooter
Overwatch,Puerto Rico,18.47,-66.11,52303.0,PC,2016.0,Genre,Shooter
Overwatch,Puerto Rico,18.47,-66.11,69020.0,PS4,2016.0,Publisher,Activision
Overwatch,Puerto Rico,18.47,-66.11,69021.0,XOne,2016.0,Publisher,Activision
Overwatch,Puerto Rico,18.47,-66.11,69022.0,PC,2016.0,Publisher,Activision
Overwatch,Puerto Rico,18.47,-66.11,85739.0,PS4,2016.0,NA_Sales,0.81
Overwatch,Puerto Rico,18.47,-66.11,85740.0,XOne,2016.0,NA_Sales,0.63
Overwatch,Puerto Rico,18.47,-66.11,85741.0,PC,2016.0,NA_Sales,0.25
Overwatch,Puerto Rico,18.47,-66.11,102458.0,PS4,2016.0,EU_Sales,0.85
Overwatch,Puerto Rico,18.47,-66.11,102459.0,XOne,2016.0,EU_Sales,0.33
Overwatch,Puerto Rico,18.47,-66.11,102460.0,PC,2016.0,EU_Sales,0.24
Overwatch,Puerto Rico,18.47,-66.11,119177.0,PS4,2016.0,JP_Sales,0.15
Overwatch,Puerto Rico,18.47,-66.11,119178.0,XOne,2016.0,JP_Sales,0
Overwatch,Puerto Rico,18.47,-66.11,119179.0,PC,2016.0,JP_Sales,0
Overwatch,Puerto Rico,18.47,-66.11,135896.0,PS4,2016.0,Other_Sales,0.33
Overwatch,Puerto Rico,18.47,-66.11,135897.0,XOne,2016.0,Other_Sales,0.1
Overwatch,Puerto Rico,18.47,-66.11,135898.0,PC,2016.0,Other_Sales,0.04
Overwatch,Puerto Rico,18.47,-66.11,152615.0,PS4,2016.0,Global_Sales,2.14
Overwatch,Puerto Rico,18.47,-66.11,152616.0,XOne,2016.0,Global_Sales,1.06
Overwatch,Puerto Rico,18.47,-66.11,152617.0,PC,2016.0,Global_Sales,0.53
Overwatch,Puerto Rico,18.47,-66.11,169334.0,PS4,2016.0,Critic_Score,90
Overwatch,Puerto Rico,18.47,-66.11,169335.0,XOne,2016.0,Critic_Score,91
Overwatch,Puerto Rico,18.47,-66.11,169336.0,PC,2016.0,Critic_Score,91
Overwatch,Puerto Rico,18.47,-66.11,186053.0,PS4,2016.0,Critic_Count,31
Overwatch,Puerto Rico,18.47,-66.11,186054.0,XOne,2016.0,Critic_Count,18
Overwatch,Puerto Rico,18.47,-66.11,186055.0,PC,2016.0,Critic_Count,62
Overwatch,Puerto Rico,18.47,-66.11,202772.0,PS4,2016.0,User_Score,6.1
Overwatch,Puerto Rico,18.47,-66.11,202773.0,XOne,2016.0,User_Score,5.6
Overwatch,Puerto Rico,18.47,-66.11,202774.0,PC,2016.0,User_Score,6.8
Overwatch,Puerto Rico,18.47,-66.11,219491.0,PS4,2016.0,User_Count,1358
Overwatch,Puerto Rico,18.47,-66.11,219492.0,XOne,2016.0,User_Count,668
Overwatch,Puerto Rico,18.47,-66.11,219493.0,PC,2016.0,User_Count,4052
Overwatch,Puerto Rico,18.47,-66.11,236210.0,PS4,2016.0,Developer,Blizzard Entertainment
Overwatch,Puerto Rico,18.47,-66.11,236211.0,XOne,2016.0,Developer,Blizzard Entertainment
Overwatch,Puerto Rico,18.47,-66.11,236212.0,PC,2016.0,Developer,Blizzard Entertainment
Overwatch,Puerto Rico,18.47,-66.11,252929.0,PS4,2016.0,Rating,T
Overwatch,Puerto Rico,18.47,-66.11,252930.0,XOne,2016.0,Rating,T
Overwatch,Puerto Rico,18.47,-66.11,252931.0,PC,2016.0,Rating,T
CS:GO,Romania,44.44,26.1,,,,,
World of Tanks,Russia,55.75,37.62,58187.0,PC,2011.0,Genre,Shooter
World of Tanks,Russia,55.75,37.62,58188.0,X360,,Genre,Shooter
World of Tanks,Russia,55.75,37.62,74906.0,PC,2011.0,Publisher,Wargaming.net
World of Tanks,Russia,55.75,37.62,91625.0,PC,2011.0,NA_Sales,0
World of Tanks,Russia,55.75,37.62,91626.0,X360,,NA_Sales,0
World of Tanks,Russia,55.75,37.62,108344.0,PC,2011.0,EU_Sales,0.23
World of Tanks,Russia,55.75,37.62,108345.0,X360,,EU_Sales,0.03
World of Tanks,Russia,55.75,37.62,125063.0,PC,2011.0,JP_Sales,0
World of Tanks,Russia,55.75,37.62,125064.0,X360,,JP_Sales,0
World of Tanks,Russia,55.75,37.62,141782.0,PC,2011.0,Other_Sales,0.05
World of Tanks,Russia,55.75,37.62,141783.0,X360,,Other_Sales,0
World of Tanks,Russia,55.75,37.62,158501.0,PC,2011.0,Global_Sales,0.29
World of Tanks,Russia,55.75,37.62,158502.0,X360,,Global_Sales,0.03
World of Tanks,Russia,55.75,37.62,175220.0,PC,2011.0,Critic_Score,80
World of Tanks,Russia,55.75,37.62,191939.0,PC,2011.0,Critic_Count,38
World of Tanks,Russia,55.75,37.62,208658.0,PC,2011.0,User_Score,3.7
World of Tanks,Russia,55.75,37.62,208659.0,X360,,User_Score,5.2
World of Tanks,Russia,55.75,37.62,225377.0,PC,2011.0,User_Count,1466
World of Tanks,Russia,55.75,37.62,225378.0,X360,,User_Count,9
World of Tanks,Russia,55.75,37.62,242096.0,PC,2011.0,Developer,Wargaming.net
World of Tanks,Russia,55.75,37.62,242097.0,X360,,Developer,Microsoft Game Studios
World of Tanks,Russia,55.75,37.62,258815.0,PC,2011.0,Rating,T
Battlefield 1,Saudi Arabia,24.77,46.74,51493.0,PS4,2016.0,Genre,Shooter
Battlefield 1,Saudi Arabia,24.77,46.74,51494.0,XOne,2016.0,Genre,Shooter
Battlefield 1,Saudi Arabia,24.77,46.74,51495.0,PC,2016.0,Genre,Shooter
Battlefield 1,Saudi Arabia,24.77,46.74,68212.0,PS4,2016.0,Publisher,Electronic Arts
Battlefield 1,Saudi Arabia,24.77,46.74,68213.0,XOne,2016.0,Publisher,Electronic Arts
Battlefield 1,Saudi Arabia,24.77,46.74,68214.0,PC,2016.0,Publisher,Electronic Arts
Battlefield 1,Saudi Arabia,24.77,46.74,84931.0,PS4,2016.0,NA_Sales,1.1
Battlefield 1,Saudi Arabia,24.77,46.74,84932.0,XOne,2016.0,NA_Sales,1.28
Battlefield 1,Saudi Arabia,24.77,46.74,84933.0,PC,2016.0,NA_Sales,0.11
Battlefield 1,Saudi Arabia,24.77,46.74,101650.0,PS4,2016.0,EU_Sales,2.15
Battlefield 1,Saudi Arabia,24.77,46.74,101651.0,XOne,2016.0,EU_Sales,0.77
Battlefield 1,Saudi Arabia,24.77,46.74,101652.0,PC,2016.0,EU_Sales,0.24
Battlefield 1,Saudi Arabia,24.77,46.74,118369.0,PS4,2016.0,JP_Sales,0.21
Battlefield 1,Saudi Arabia,24.77,46.74,118370.0,XOne,2016.0,JP_Sales,0
Battlefield 1,Saudi Arabia,24.77,46.74,118371.0,PC,2016.0,JP_Sales,0
Battlefield 1,Saudi Arabia,24.77,46.74,135088.0,PS4,2016.0,Other_Sales,0.61
Battlefield 1,Saudi Arabia,24.77,46.74,135089.0,XOne,2016.0,Other_Sales,0.2
Battlefield 1,Saudi Arabia,24.77,46.74,135090.0,PC,2016.0,Other_Sales,0.03
Battlefield 1,Saudi Arabia,24.77,46.74,151807.0,PS4,2016.0,Global_Sales,4.08
Battlefield 1,Saudi Arabia,24.77,46.74,151808.0,XOne,2016.0,Global_Sales,2.25
Battlefield 1,Saudi Arabia,24.77,46.74,151809.0,PC,2016.0,Global_Sales,0.38
Battlefield 1,Saudi Arabia,24.77,46.74,168526.0,PS4,2016.0,Critic_Score,88
Battlefield 1,Saudi Arabia,24.77,46.74,168527.0,XOne,2016.0,Critic_Score,87
Battlefield 1,Saudi Arabia,24.77,46.74,168528.0,PC,2016.0,Critic_Score,88
Battlefield 1,Saudi Arabia,24.77,46.74,185245.0,PS4,2016.0,Critic_Count,31
Battlefield 1,Saudi Arabia,24.77,46.74,185246.0,XOne,2016.0,Critic_Count,37
Battlefield 1,Saudi Arabia,24.77,46.74,185247.0,PC,2016.0,Critic_Count,54
Battlefield 1,Saudi Arabia,24.77,46.74,201964.0,PS4,2016.0,User_Score,8.4
Battlefield 1,Saudi Arabia,24.77,46.74,201965.0,XOne,2016.0,User_Score,8.2
Battlefield 1,Saudi Arabia,24.77,46.74,201966.0,PC,2016.0,User_Score,7.6
Battlefield 1,Saudi Arabia,24.77,46.74,218683.0,PS4,2016.0,User_Count,809
Battlefield 1,Saudi Arabia,24.77,46.74,218684.0,XOne,2016.0,User_Count,440
Battlefield 1,Saudi Arabia,24.77,46.74,218685.0,PC,2016.0,User_Count,1137
Battlefield 1,Saudi Arabia,24.77,46.74,235402.0,PS4,2016.0,Developer,EA DICE
Battlefield 1,Saudi Arabia,24.77,46.74,235403.0,XOne,2016.0,Developer,EA DICE
Battlefield 1,Saudi Arabia,24.77,46.74,235404.0,PC,2016.0,Developer,EA DICE
Battlefield 1,Saudi Arabia,24.77,46.74,252121.0,PS4,2016.0,Rating,M
Battlefield 1,Saudi Arabia,24.77,46.74,252122.0,XOne,2016.0,Rating,M
Battlefield 1,Saudi Arabia,24.77,46.74,252123.0,PC,2016.0,Rating,M
League of Legends ,Serbia,44.79,20.46,,,,,
Overwatch,Singapore,1.29,103.85,52301.0,PS4,2016.0,Genre,Shooter
Overwatch,Singapore,1.29,103.85,52302.0,XOne,2016.0,Genre,Shooter
Overwatch,Singapore,1.29,103.85,52303.0,PC,2016.0,Genre,Shooter
Overwatch,Singapore,1.29,103.85,69020.0,PS4,2016.0,Publisher,Activision
Overwatch,Singapore,1.29,103.85,69021.0,XOne,2016.0,Publisher,Activision
Overwatch,Singapore,1.29,103.85,69022.0,PC,2016.0,Publisher,Activision
Overwatch,Singapore,1.29,103.85,85739.0,PS4,2016.0,NA_Sales,0.81
Overwatch,Singapore,1.29,103.85,85740.0,XOne,2016.0,NA_Sales,0.63
Overwatch,Singapore,1.29,103.85,85741.0,PC,2016.0,NA_Sales,0.25
Overwatch,Singapore,1.29,103.85,102458.0,PS4,2016.0,EU_Sales,0.85
Overwatch,Singapore,1.29,103.85,102459.0,XOne,2016.0,EU_Sales,0.33
Overwatch,Singapore,1.29,103.85,102460.0,PC,2016.0,EU_Sales,0.24
Overwatch,Singapore,1.29,103.85,119177.0,PS4,2016.0,JP_Sales,0.15
Overwatch,Singapore,1.29,103.85,119178.0,XOne,2016.0,JP_Sales,0
